name	median	min	max	runs	allocs
BenchmarkStaticChange/rooms16cells/grid2m/Replace	16.7	16.6	18.9	3	0
BenchmarkStaticChange/rooms16cells/grid2m/Rebuild	189672.0	188245.0	221248.0	3	0
BenchmarkStaticChange/rooms16cells/grid4m/Replace	12.9	12.9	14.9	3	0
BenchmarkStaticChange/rooms16cells/grid4m/Rebuild	156907.0	156458.0	185107.0	3	0
BenchmarkStaticChange/rooms16cells/grid8m/Replace	14.1	14.1	16.1	3	0
BenchmarkStaticChange/rooms16cells/grid8m/Rebuild	146218.0	143558.0	165426.0	3	0
BenchmarkStaticChange/rooms16cells/bvh2/Rebuild	2652207.0	2645745.0	2902793.0	3	0
BenchmarkStaticChange/rooms16cells/bvh4/Rebuild	2494789.0	2485509.0	2721776.0	3	0
BenchmarkStaticChange/rooms16cells/bvh8/Rebuild	2217731.0	2210121.0	2401656.0	3	0
BenchmarkStaticChange/halls64/grid1m/Replace	21.1	21.1	23.5	3	0
BenchmarkStaticChange/halls64/grid1m/Rebuild	35533.0	35429.0	40333.0	3	0
BenchmarkStaticChange/halls64/grid2m/Replace	16.0	16.0	18.5	3	0
BenchmarkStaticChange/halls64/grid2m/Rebuild	15689.0	15599.0	18173.0	3	0
BenchmarkStaticChange/halls64/grid4m/Replace	12.8	12.7	14.3	3	0
BenchmarkStaticChange/halls64/grid4m/Rebuild	8411.0	7956.0	9558.0	3	0
BenchmarkStaticChange/halls64/grid8m/Replace	13.0	12.8	15.0	3	0
BenchmarkStaticChange/halls64/grid8m/Rebuild	5537.0	5402.0	5988.0	3	0
BenchmarkStaticChange/halls64/bvh2/Rebuild	13962.0	13804.0	15307.0	3	0
BenchmarkStaticChange/halls64/bvh4/Rebuild	12438.0	12288.0	13593.0	3	0
BenchmarkStaticChange/halls64/bvh8/Rebuild	10931.0	10855.0	12010.0	3	0
BenchmarkCP/scatter/proj/Sweep	744.8	740.2	765.6	3	2.0
BenchmarkCP/scatter/proj/SweepAll	731.9	728.7	741.8	3	1.0
BenchmarkCP/scatter/lospair/Sweep	788.3	784.0	797.2	3	2.0
BenchmarkCP/scatter/lospair/SweepAll	772.8	771.0	780.5	3	1.0
BenchmarkCP/scatter/sight/Sweep	1112.0	1112.0	1133.0	3	2.0
BenchmarkCP/scatter/sight/SweepAll	1168.0	1165.0	1184.0	3	2.0
BenchmarkCP/scatter/losmap/Sweep	1996.0	1994.0	2033.0	3	4.0
BenchmarkCP/scatter/losmap/SweepAll	7640.0	7527.0	7839.0	3	17.0
BenchmarkCP/rooms16/proj/Sweep	3039.0	2968.0	3081.0	3	2.0
BenchmarkCP/rooms16/proj/SweepAll	2978.0	2960.0	3054.0	3	1.0
BenchmarkCP/rooms16/lospair/Sweep	3204.0	3187.0	3541.0	3	2.0
BenchmarkCP/rooms16/lospair/SweepAll	3193.0	3166.0	3566.0	3	1.0
BenchmarkCP/rooms16/sight/Sweep	4503.0	4459.0	5064.0	3	5.0
BenchmarkCP/rooms16/sight/SweepAll	4852.0	4790.0	5514.0	3	4.0
BenchmarkCP/rooms16/losmap/Sweep	11675.0	11576.0	13220.0	3	19.0
BenchmarkCP/rooms16/losmap/SweepAll	30102.0	29837.0	34225.0	3	57.0
BenchmarkCP/rooms16cells/proj/Sweep	3471.0	3412.0	3741.0	3	2.0
BenchmarkCP/rooms16cells/proj/SweepAll	3381.0	3370.0	3763.0	3	1.0
BenchmarkCP/rooms16cells/lospair/Sweep	4113.0	4085.0	4678.0	3	2.0
BenchmarkCP/rooms16cells/lospair/SweepAll	4130.0	4121.0	4578.0	3	1.0
BenchmarkCP/rooms16cells/sight/Sweep	9178.0	9113.0	10202.0	3	5.0
BenchmarkCP/rooms16cells/sight/SweepAll	10434.0	10389.0	11409.0	3	4.0
BenchmarkCP/rooms16cells/losmap/Sweep	37987.0	37560.0	41177.0	3	20.0
BenchmarkCP/rooms16cells/losmap/SweepAll	109898.0	108830.0	119497.0	3	56.0
BenchmarkCP/halls64/proj/Sweep	904.8	901.0	1020.0	3	2.0
BenchmarkCP/halls64/proj/SweepAll	881.9	880.3	984.7	3	1.0
BenchmarkCP/halls64/lospair/Sweep	910.8	907.5	1032.0	3	2.0
BenchmarkCP/halls64/lospair/SweepAll	896.2	895.6	1000.0	3	1.0
BenchmarkCP/halls64/sight/Sweep	1056.0	1053.0	1195.0	3	2.0
BenchmarkCP/halls64/sight/SweepAll	1045.0	1045.0	1176.0	3	2.0
BenchmarkCP/halls64/losmap/Sweep	2066.0	2034.0	2411.0	3	9.0
BenchmarkCP/halls64/losmap/SweepAll	3364.0	3253.0	3726.0	3	16.0
BenchmarkCP/arena1024/proj/Sweep	818.8	805.4	907.0	3	2.0
BenchmarkCP/arena1024/body/Sweep	798.7	777.7	876.4	3	2.0
BenchmarkGox2d/scatter/proj/Sweep	299.8	269.7	321.6	3	1.0
BenchmarkGox2d/scatter/proj/SweepAll	285.5	273.6	297.1	3	1.0
BenchmarkGox2d/scatter/lospair/Sweep	293.6	285.9	314.6	3	1.0
BenchmarkGox2d/scatter/lospair/SweepAll	291.9	283.3	311.4	3	1.0
BenchmarkGox2d/scatter/sight/Sweep	410.9	401.0	436.1	3	1.0
BenchmarkGox2d/scatter/sight/SweepAll	423.6	421.7	445.7	3	1.0
BenchmarkGox2d/scatter/losmap/Sweep	698.3	691.3	742.9	3	1.0
BenchmarkGox2d/scatter/losmap/SweepAll	2370.0	2345.0	2487.0	3	1.0
BenchmarkGox2d/rooms16/proj/Sweep	306.9	300.8	331.6	3	1.0
BenchmarkGox2d/rooms16/proj/SweepAll	306.8	301.5	330.7	3	1.0
BenchmarkGox2d/rooms16/lospair/Sweep	330.1	322.4	352.6	3	1.0
BenchmarkGox2d/rooms16/lospair/SweepAll	321.6	321.3	347.0	3	1.0
BenchmarkGox2d/rooms16/sight/Sweep	434.5	428.5	464.8	3	1.0
BenchmarkGox2d/rooms16/sight/SweepAll	489.9	481.9	530.4	3	1.0
BenchmarkGox2d/rooms16/losmap/Sweep	461.9	458.9	497.8	3	1.0
BenchmarkGox2d/rooms16/losmap/SweepAll	2822.0	2775.0	3034.0	3	1.0
BenchmarkGox2d/rooms16cells/proj/Sweep	311.5	309.2	341.9	3	1.0
BenchmarkGox2d/rooms16cells/proj/SweepAll	311.1	309.3	344.8	3	1.0
BenchmarkGox2d/rooms16cells/lospair/Sweep	340.7	340.4	375.3	3	1.0
BenchmarkGox2d/rooms16cells/lospair/SweepAll	340.3	337.2	369.2	3	1.0
BenchmarkGox2d/rooms16cells/sight/Sweep	500.6	498.3	539.4	3	1.0
BenchmarkGox2d/rooms16cells/sight/SweepAll	587.9	584.7	647.7	3	1.0
BenchmarkGox2d/rooms16cells/losmap/Sweep	536.5	532.8	587.3	3	1.0
BenchmarkGox2d/rooms16cells/losmap/SweepAll	3930.0	3915.0	4368.0	3	1.0
BenchmarkGox2d/halls64/proj/Sweep	213.1	212.6	229.4	3	1.0
BenchmarkGox2d/halls64/proj/SweepAll	211.4	210.7	229.1	3	1.0
BenchmarkGox2d/halls64/lospair/Sweep	214.1	212.2	232.8	3	1.0
BenchmarkGox2d/halls64/lospair/SweepAll	214.2	214.1	237.6	3	1.0
BenchmarkGox2d/halls64/sight/Sweep	261.1	255.8	285.7	3	1.0
BenchmarkGox2d/halls64/sight/SweepAll	251.3	249.8	275.0	3	1.0
BenchmarkGox2d/halls64/losmap/Sweep	337.2	334.1	364.5	3	1.0
BenchmarkGox2d/halls64/losmap/SweepAll	796.4	794.5	856.7	3	1.0
BenchmarkGox2d/arena1024/proj/Sweep	264.3	262.8	283.1	3	1.0
BenchmarkGox2d/arena1024/body/Sweep	337.6	332.7	372.7	3	1.0
